name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;961;0;961;3073;1806;3073;1783;0
header;160;114;160;158;1778;158;1778;114
A;964;178;964;205;983;205;983;178
B;968;865;968;892;988;892;988;865
B;1164;1291;1164;1310;1179;1310;1179;1291
C;972;1554;972;1582;993;1582;993;1554
A;1016;1626;1016;1642;1024;1642;1024;1626
A;1269;1699;1269;1699;1270;1699;1270;1699
A;1718;2047;1718;2060;1726;2060;1726;2047
B;1474;2128;1474;2146;1484;2146;1484;2128
A;1524;2160;1524;2160;1525;2160;1525;2160
D;981;2233;981;2260;1002;2260;1002;2233
B;1683;2415;1683;2430;1692;2430;1692;2415
D;1228;2833;1228;2856;1241;2856;1241;2833
A;1274;2848;1274;2849;1276;2849;1276;2848
