name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;231;0;645;3073;1738;3073;1507;0
header;205;91;205;131;1897;131;1897;91
A;1496;192;1496;192;1496;192;1496;192
D;823;264;823;309;861;309;861;264
A;1456;265;1456;308;1483;308;1483;265
A;620;266;620;308;669;308;669;266
A;982;266;982;307;1008;307;1008;266
B;540;267;540;309;570;309;570;267
B;583;267;583;308;609;308;609;267
A;797;267;797;309;813;309;813;267
C;1303;267;1303;310;1332;310;1332;267
B;1347;267;1347;309;1376;309;1376;267
B;1385;267;1385;309;1418;309;1418;267
B;943;268;943;309;970;309;970;268
A;626;362;626;362;626;362;626;362
A;712;370;712;371;712;371;712;370
A;855;455;855;457;856;457;856;455
A;640;648;640;648;641;648;641;648
A;491;658;491;658;492;658;492;658
C;1189;1134;1189;1153;1206;1153;1206;1134
A;1360;2073;1360;2078;1365;2078;1365;2073
A;1350;2074;1350;2074;1350;2074;1350;2074
C;1293;2113;1293;2132;1311;2132;1311;2113
A;751;2819;751;2823;755;2823;755;2819
A;780;2972;780;2972;783;2972;783;2972
