name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;260;0;306;3067;1824;3067;1778;0
header;211;152;211;185;1839;185;1839;152
A;1012;209;1012;237;1035;237;1035;209
A;1291;263;1291;270;1296;270;1296;263
A;662;796;662;796;663;796;663;796
B;1012;873;1012;901;1032;901;1032;873
C;1009;1537;1009;1567;1031;1567;1031;1537
A;1260;1763;1260;1770;1266;1770;1266;1763
D;1008;2212;1008;2241;1032;2241;1032;2212
A;1087;2704;1087;2705;1089;2705;1089;2704
A;436;2733;436;2741;442;2741;442;2733
A;403;2894;403;2896;405;2896;405;2894
