name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;959;0;982;3075;1035;3075;1012;0
header;173;135;173;175;1816;175;1816;135
A;980;200;980;227;999;227;999;200
B;982;871;982;900;1004;900;1004;871
C;989;1572;989;1602;1010;1602;1010;1572
A;969;1672;969;1676;977;1676;977;1672
B;979;1783;979;1801;992;1801;992;1783
D;998;1783;998;1802;1013;1802;1013;1783
A;1018;1787;1018;1799;1021;1799;1021;1787
C;961;1966;961;2008;988;2008;988;1966
B;999;1966;999;2006;1025;2006;1025;1966
B;978;2062;978;2090;998;2090;998;2062
A;1024;2197;1024;2200;1028;2200;1028;2197
B;996;2250;996;2267;1010;2267;1010;2250
A;986;2331;986;2335;990;2335;990;2331
A;991;2561;991;2566;995;2566;995;2561
B;1020;2685;1020;2710;1028;2710;1028;2685
C;1022;2774;1022;2801;1037;2801;1037;2774
